Datetime;A;Y;Er
2024-05-09 22:45:00;136.62008049820008;-3.0547145779693614;297795658.22063446
2024-05-09 23:00:00;120.48794413378633;-2.9965993682097745;511264284.5658032
2024-05-09 23:30:00;313.74091241946536;-3.2714322089686285;513797004.7988204
2024-05-09 23:45:00;126.07177951021698;-3.0457693703185567;264689217.55681166
2024-05-10 00:00:00;45.10015306793618;-2.755147220123718;852812280.9180925
2024-05-10 00:15:00;52.44109519743871;-2.803348243064569;334870155.65536296
2024-05-10 00:30:00;109.80950460538311;-3.020227671490271;319755167.66019595
2024-05-10 01:00:00;28.1030291665812;-2.6266087967426786;318005284.74284285
2024-05-10 01:15:00;86.32428730517069;-2.8822111477079315;278499962.274787
2024-05-10 01:30:00;136.45585805444887;-3.1149374718334846;562185027.3485708
2024-05-10 01:45:00;94.34762424771631;-3.0053848881685394;539882414.4832916
2024-05-10 02:00:00;17.7774474058766;-2.505005196178432;811409401.7125378
2024-05-10 02:15:00;62.958724843662054;-2.902447217074737;704121778.9386069
2024-05-10 02:30:00;74.0465009175868;-2.925779452717989;178854689.02228698
2024-05-10 02:45:00;252.2914174741436;-3.2562161517576613;215408503.78691772
2024-05-10 03:00:00;88.263897427745;-2.9056751718677387;293289026.2522415
2024-05-10 03:15:00;89.85134293214534;-2.8747431156759027;768390317.4202943
2024-05-10 03:30:00;127.65372801731382;-3.0100692035357857;380729300.574654
2024-05-10 03:45:00;119.97063697589051;-2.993288146052329;1532232830.413124
2024-05-10 04:00:00;57.566441008055854;-2.7262344684365507;1110753005.6403987
2024-05-10 04:15:00;156.4088215147618;-3.045111278583181;1395779973.3992238
2024-05-10 04:30:00;142.52502922412765;-3.0170016197546166;325761784.48865724
2024-05-10 04:45:00;96.51932309935853;-2.847340678041912;657937558.8525057
2024-05-10 05:00:00;237.55677228246057;-3.0047112827018023;1026967650.2225692
2024-05-10 05:15:00;378.1457138174369;-3.184986181336493;794503156.9148893
2024-05-10 05:30:00;154.49202910130506;-2.8803676901127995;2018577511.1731691
2024-05-10 05:45:00;480.54312847106445;-3.24520326203291;199867982.40266854
2024-05-10 06:00:00;389.145405881133;-3.113298081051756;463251349.7859459
2024-05-10 06:15:00;456.49396563632666;-3.182628746536138;145980486.841022
2024-05-10 06:30:00;396.4191561631763;-3.1559935984799363;1361040421.029304
2024-05-10 06:45:00;202.24152149819784;-2.954671124734108;224606933.01027343
2024-05-10 07:00:00;571.5583370842422;-3.2592775457552086;1043244949.0262852
2024-05-10 07:15:00;340.65353133249613;-3.026113866601611;120.67616046289606
2024-05-10 07:30:00;342.3417795574232;-3.0715606078561932;270031870.49923706
2024-05-10 07:45:00;392.47345454930377;-3.1513117562923965;1022412891.9934855
2024-05-10 08:00:00;412.35949582545777;-3.1768049434771917;230272706.52550054
2024-05-10 08:15:00;448.1971775472912;-3.185903337516402;573287395.5164751
2024-05-10 08:30:00;278.9592221106327;-3.0935739319045443;1701965709.5851798
2024-05-10 08:45:00;456.7164545951259;-3.177215811706019;1038273554.0781701
2024-05-10 09:00:00;531.9896723428546;-3.2949929427658295;245026497.4020248
2024-05-10 09:15:00;670.9662198780949;-3.2918843347956472;303060166.51177204
2024-05-10 09:30:00;1738.0527703847029;-3.5939068075369187;1121.5569451982112
2024-05-10 09:45:00;216.6644059357737;-2.9446795767751097;1146010502.778295
2024-05-10 10:00:00;391.43118096025916;-3.1051198677351226;476097741.21548593
2024-05-10 10:15:00;203.0910393556341;-2.9298668842838547;8696666.57546283
2024-05-10 10:30:00;626.6321944918684;-3.2374535194410434;519831037.4860563
2024-05-10 10:45:00;1135.3831754889884;-3.4154136813433817;281403530.7168851
2024-05-10 11:00:00;802.639666246245;-3.3244040430122097;1341837648.810286
2024-05-10 11:15:00;521.8807291423717;-3.205966519229307;790367196.0855801
2024-05-10 11:30:00;677.7760731900393;-3.330977571715632;286221267.8012693
2024-05-10 11:45:00;819.6101392451395;-3.33483249381916;354149283.31799734
2024-05-10 12:00:00;978.0250639369788;-3.303610343854871;2177171428.730486
2024-05-10 12:15:00;649.5635668291301;-3.1058956165463916;149.42893521985613
2024-05-10 12:30:00;690.7127470559616;-3.2047465342871084;899949928.1806884
2024-05-10 12:45:00;1106.580488930943;-3.300558158939512;1111586942.3174176
2024-05-10 13:00:00;1893.2007047136506;-3.4519967037833634;288730908.7049408
2024-05-10 13:15:00;1437.2738037419715;-3.4102401506517954;577222567.4905732
2024-05-10 13:30:00;6017.755103158249;-3.7134866433172715;872598372.8625313
2024-05-10 13:45:00;874198.6115149417;-5.598467987745392;-20.614160022137536
2024-05-10 14:00:00;2799.5265347119416;-3.4478944207374864;1695606582.4168727
2024-05-10 14:15:00;5036.131497816595;-3.6075438546299585;442201358.371768
2024-05-10 14:30:00;16997.130188957315;-3.7594828656540806;1010986010.7078272
2024-05-10 14:45:00;5811076.212481071;-5.798853993421299;-25.166769634490283
2024-05-10 15:00:00;4315574.990908985;-5.120485157202867;529532853.7450013
2024-05-10 15:15:00;7795305.153916158;-5.241606526042693;1054366552.9442677
2024-05-10 15:30:00;781497.2463588677;-4.666222202224136;894803844.0220954
2024-05-10 15:45:00;2484411.350787974;-5.166201525920129;-34.814721512920144
2024-05-10 16:00:00;130924.13368120302;-4.016338424866913;866948257.8546786
2024-05-10 16:15:00;719491.7127041777;-4.4321078678581785;1380280485.974117
2024-05-10 16:30:00;100214.22635834439;-3.994828793590924;1390221740.4158533
2024-05-10 16:45:00;51156.153346965315;-3.784865491311403;2536.7325261758824
2024-05-10 17:00:00;36184.979780772395;-3.704169666699383;-288828360.1021877
2024-05-10 17:15:00;20116.72206356478;-3.608233933782045;-2700.241514449033
2024-05-10 17:30:00;291293.0392278594;-4.776780568136775;-38.44494478085242
2024-05-10 17:45:00;27284.43662411495;-3.717408993213083;634163341.7890022
2024-05-10 18:00:00;14742.550265916494;-3.541910796972412;1641427119.0918915
2024-05-10 18:15:00;42864.68657861649;-3.8279074423669277;489.180816185139
2024-05-10 18:30:00;69919.79124101564;-3.9245279158944313;424724925.3000772
2024-05-10 18:45:00;54147.87816726369;-3.8651427962445157;822461252.8357548
2024-05-10 19:00:00;100117.35107653067;-3.866431984668446;-1907926592.186065
2024-05-10 19:15:00;241700.62661853558;-4.203127022211617;352724481.5758795
2024-05-10 19:30:00;70527.6146560382;-3.950219590870464;1401495209.5412998
2024-05-10 19:45:00;46372.69140913188;-3.8137402418147066;788532799.3873174
2024-05-10 20:00:00;52711.46421562794;-3.870904914831913;2898112493.765485
2024-05-10 20:15:00;65829.76054163155;-3.9674433633938224;884530059.6230314
2024-05-10 20:30:00;313005.256013996;-4.636119714931112;-52.221477598233996
2024-05-10 20:45:00;88135.31532900127;-4.054808407610018;525349821.04480726
2024-05-10 21:00:00;58966.59657299505;-3.9653686971890183;589948152.3259699
2024-05-10 21:15:00;52864.271037454724;-3.959698365990525;994329691.0061114
2024-05-10 21:30:00;59852.87313978674;-4.013047001240793;827512984.4015882
2024-05-10 21:45:00;24647.438520654498;-3.7652960685673134;1487550194.5312464
2024-05-10 22:00:00;30449.34738976151;-3.855856539821405;3632292261.201022
2024-05-10 22:15:00;28490.142715339236;-3.800575937598274;544389413.4896291
2024-05-10 22:30:00;49521.75818893552;-3.9849291775846;580634129.8592606
2024-05-10 22:45:00;54288.41493576647;-3.990219265223932;113053658.58695278
2024-05-10 23:00:00;35973.825045920195;-3.873094272152814;1024525369.8827748
2024-05-10 23:15:00;54741.92288353581;-3.990001213600124;305.9705907829598
2024-05-10 23:30:00;38611.419707284906;-3.9334414338161956;657890798.8150082
2024-05-10 23:45:00;31434.300656705233;-3.8989446179756784;1274530322.2653518
2024-05-11 00:00:00;15120.270201912863;-3.63331321273171;169.95832249990212
2024-05-11 00:15:00;28603.892729496314;-3.9123339337876537;2705262786.7910647
2024-05-11 00:30:00;34835.81444130893;-4.039660506301967;213588108.3413278
2024-05-11 00:45:00;20736.412689998077;-3.868774566811789;599317053.9668957
2024-05-11 01:00:00;24506.139524941256;-3.934692075890841;618624536.2018635
2024-05-11 01:15:00;27622.434752970625;-3.9968692023601857;989667649.6994375
2024-05-11 01:30:00;16938.129163407997;-3.8113441516204767;310.57653700624013
2024-05-11 01:45:00;8775.563801781664;-3.651626232400143;1007793880.8740711
2024-05-11 02:00:00;9395.546927584508;-3.704529783756654;1980305169.0489728
2024-05-11 02:15:00;8840.323194956049;-3.70754841922991;1074310239.901903
2024-05-11 02:30:00;1047.751556102307;-3.0029096780379967;1377783506.0974646
2024-05-11 02:45:00;313.4425678453763;-2.610105788310611;993527174.3851951
2024-05-11 03:00:00;128.47978276341948;-2.2859905290717735;1460010823.7168136
2024-05-11 03:15:00;67.69104771183176;-2.018556399627263;866873431.5362866
2024-05-11 03:30:00;57.86043020967734;-1.9328189616175602;386185235.4511788
2024-05-11 03:45:00;76.461405616011;-1.9641993782795442;907836422.5944223
2024-05-11 04:00:00;77.82711176863283;-1.9472207386975708;856846188.1602426
2024-05-11 04:15:00;62.9585929195943;-1.8285948689896425;943628153.8795546
2024-05-11 04:30:00;36.64185022669827;-1.5900021523353773;2347197151.8591003
2024-05-11 04:45:00;45.10483158998219;-1.6351679487931;764107152.8034792
2024-05-11 05:00:00;65.22347295977733;-1.669004085181225;625577403.2966686
2024-05-11 05:15:00;35.55849840024122;-1.4271056447571708;1743823225.988666
2024-05-11 05:30:00;39.56883151319878;-1.4543552073887045;1709316360.1276183
2024-05-11 05:45:00;65.00528166923458;-1.590046907718062;937874162.4288054
2024-05-11 06:00:00;41.83745304729977;-1.4914387900111976;1946190690.4726458
2024-05-11 06:15:00;66.49637413644396;-1.5836348003099192;1509269148.4126227
2024-05-11 06:30:00;51.26832139815901;-1.4699166224764144;2870383963.989913
2024-05-11 06:45:00;92.42890072441251;-1.597776299591899;766592889.2797213
2024-05-11 07:00:00;67.4523987202999;-1.4403707162955872;1856622161.4915226
2024-05-11 07:15:00;53.910217681205026;-1.334285576764574;6106469197.166207
2024-05-11 07:30:00;61.81316131602939;-1.34685251614521;633676786.8183253
2024-05-11 07:45:00;46.01668242407076;-1.2892342849471763;3809729636.577285
2024-05-11 08:00:00;312.1933756868537;-1.6171848880020998;295.2042798334889
2024-05-11 08:15:00;610.2799142883301;-1.82872839387179;195249467.8673058
2024-05-11 08:30:00;345.17287001585044;-1.6998776716790893;1096.0898798863982
2024-05-11 08:45:00;155.50201420942912;-1.620615286489184;6538384829.969505
2024-05-11 09:00:00;92.44482924388232;-1.4676916130762723;2338517188.806355
2024-05-11 09:15:00;33.00470834292713;-1.2392267637201304;2301687543.281191
2024-05-11 09:30:00;42.09352670149933;-1.0766097792700677;95.76174332705149
2024-05-11 09:45:00;171.74433400494235;-1.413484372138127;124.20603079498886
2024-05-11 10:00:00;155.26502706473627;-1.3300237633288166;86.28024447437127
2024-05-11 10:15:00;119.74001106808693;-1.3054699247639348;93.80803665414322
2024-05-11 10:30:00;68.41909682960458;-1.2398096744696692;124.59338827771285
2024-05-11 10:45:00;131.57190007246783;-1.3776914874673165;115.80778139727028
2024-05-11 11:00:00;315.25007675566326;-1.5901832554449082;130.55463158409177
2024-05-11 11:15:00;277.22947703515143;-1.5594364787659147;120.17940618213932
2024-05-11 11:30:00;412.46507001033046;-1.6729135093579073;141.81086703533035
2024-05-11 11:45:00;385.5730200401634;-1.6686611832701963;132.47575379424302
2024-05-11 12:00:00;570.4466247507986;-1.8461413587868745;296.12253775582224
2024-05-11 12:15:00;486.4795873617205;-1.808357719107576;235.19284569387167
2024-05-11 12:30:00;458.8491638636702;-1.7891161591183478;180.36547110369594
2024-05-11 12:45:00;437.4463458843516;-1.760465614060238;198.07719581843995
2024-05-11 13:00:00;439.06138309171445;-1.7365780702216655;166.09321827557906
2024-05-11 13:15:00;447.1897901194312;-1.700068555773936;115.98791616700312
2024-05-11 13:30:00;761.5096304504565;-1.8724823402663096;162.29988762503837
2024-05-11 13:45:00;1185.7931663704746;-1.9995246581119144;200.06627035178133
2024-05-11 14:00:00;1673.3776611172377;-2.1325608115465053;593.2116794686874
2024-05-11 14:15:00;2533.4224684339974;-2.217292607216886;332.7238889798981
2024-05-11 14:30:00;2869.4329578037746;-2.2790345927711653;720.1162709006624
2024-05-11 14:45:00;3511.0197686262295;-2.3573108228115567;773807406.0510482
2024-05-11 15:00:00;5238.2480141487285;-2.4638158887822565;1168965519.28492
2024-05-11 15:15:00;5363.700069399613;-2.4805457979670087;1809018449.5785778
2024-05-11 15:30:00;4211.779943631667;-2.427874788678467;395139422.1776492
2024-05-11 15:45:00;6444.694723092138;-2.557852190464979;2183984049.3692884
2024-05-11 16:00:00;5741.112620969808;-2.549584429726512;3069284670.605951
2024-05-11 16:15:00;5440.657363870631;-2.543921006202194;3386338024.5748024
2024-05-11 16:30:00;4460.918319112305;-2.497089854478847;3054932761.885656
2024-05-11 16:45:00;3446.839105272376;-2.4295393281765514;3054161537.4941235
2024-05-11 17:00:00;3174.926276935527;-2.4143764328112765;952241356.5561208
2024-05-11 17:15:00;3386.1763551927083;-2.441871217759995;2627429613.006737
2024-05-11 17:30:00;3622.648646340723;-2.468064838775224;1930873171.3234704
2024-05-11 17:45:00;4216.659024293571;-2.5283576758924937;3978073943.0882235
2024-05-11 18:00:00;4062.4137437648437;-2.540187675661661;1954218378.0761409
2024-05-11 18:15:00;3617.292129443013;-2.506573833266799;3254406422.9250007
2024-05-11 18:30:00;2660.8301376659706;-2.3901970261273737;1150.6304054147852
2024-05-11 18:45:00;3168.8879977724228;-2.4739534636768497;2340460352.8292456
2024-05-11 19:00:00;2390.139654095884;-2.3891582669132205;1442691237.5648916
2024-05-11 19:15:00;2866.024151519456;-2.4337795923235253;427291324.230478
2024-05-11 19:30:00;3397.594485351448;-2.511585812892501;2377965506.647316
2024-05-11 19:45:00;4011.9843350690803;-2.622863093033041;1898671842.229841
2024-05-11 20:00:00;5454.652160549445;-2.7463613642512876;1118582634.8610246
2024-05-11 20:15:00;61823.67724839047;-3.6845112884684084;-44.071026919536735
2024-05-11 20:30:00;5675.916336772504;-2.772723869056918;1950539901.4433846
2024-05-11 20:45:00;42981.79499167821;-3.6295228383091955;-40.73626047184455
2024-05-11 21:00:00;60614.524700258255;-3.699630964920351;-44.32828839587851
2024-05-11 21:15:00;45780.072316769845;-3.6354662485821865;-44.40829341101076
2024-05-11 21:30:00;64787.45542389683;-3.741591760141331;-44.284938926924475
2024-05-11 21:45:00;44396.51901820035;-3.6306523453200557;-47.34036331022422
2024-05-11 22:00:00;36270.94334228553;-3.569513166216852;-50.24381031050859
2024-05-11 22:15:00;53007.796906058145;-3.7063601641309387;-45.43798138614298
2024-05-11 22:30:00;5769.964870728957;-2.854021470885053;1883398264.022173
2024-05-11 22:45:00;51994.42722947716;-3.7316678954436187;-42.22802007540325
2024-05-11 23:00:00;43968.3216562776;-3.6746136500379865;-46.25393025058903
2024-05-11 23:15:00;49473.146434665134;-3.745415114387617;-45.06743824533582
2024-05-11 23:30:00;48239.66198239351;-3.7488938735555126;-43.08819425389531
2024-05-11 23:45:00;37966.82732662002;-3.6551592469630694;-45.691917092882086
2024-05-12 00:00:00;25787.139165887183;-3.5394250608388194;-52.12752291144951
2024-05-12 00:15:00;25942.35204301926;-3.541351703289651;-55.64240482892082
2024-05-12 00:30:00;25395.3474068409;-3.552307909138094;-52.17213992569767
2024-05-12 00:45:00;30634.38832925502;-3.6582183434349296;-45.153790903857114
2024-05-12 01:00:00;3309.794314354929;-2.7849833643472066;1850434189.512196
2024-05-12 01:15:00;27822.07758051952;-3.653382754375216;-45.0024839831755
2024-05-12 01:30:00;19317.71878937629;-3.5251558733648367;-49.51795731418612
2024-05-12 01:45:00;3272.6586918571256;-2.8244100329651496;989412924.1265883
2024-05-12 02:00:00;20585.434000366145;-3.6002198080838377;-45.11992125033375
2024-05-12 02:15:00;2301.843906333023;-2.735784850252297;2552449794.9073005
2024-05-12 02:30:00;2504.5549605448323;-2.7786496810961423;3144330372.7049713
2024-05-12 02:45:00;2063.242547284968;-2.698187883541946;2842464245.639827
2024-05-12 03:00:00;3071.288286064925;-2.8144666385599386;3957036198.881757
2024-05-12 03:15:00;2495.988437705546;-2.768522747073479;2265499228.2783995
2024-05-12 03:30:00;3320.3689062238377;-2.852918963838336;1763401968.72929
2024-05-12 03:45:00;2666.9935087362037;-2.798158718610095;1914572764.6656604
2024-05-12 04:00:00;18057.86670742233;-3.5284883475912445;-49.00405141856465
2024-05-12 04:15:00;18880.967653065676;-3.5359577609559105;-49.55983382248171
2024-05-12 04:30:00;2878.841968473423;-2.774809555346622;734583007.9030572
2024-05-12 04:45:00;2230.941835804692;-2.70277014054171;5748695757.764539
2024-05-12 05:00:00;2379.2547616152933;-2.730932944022529;1275780560.037184
2024-05-12 05:15:00;3029.8073293195735;-2.8105939276722323;867339613.6464256
2024-05-12 05:30:00;2353.8695874139285;-2.736453204146885;1591555652.9875443
2024-05-12 05:45:00;2335.5280558711606;-2.757109729790726;1776551665.5403137
2024-05-12 06:00:00;1384.3948633968882;-2.6012062646216685;1883721489.6574712
2024-05-12 06:15:00;2146.4903722697536;-2.7198481022855003;2913564180.9954157
2024-05-12 06:30:00;2209.3122309837636;-2.730923697526313;1695595042.25859
2024-05-12 06:45:00;1250.3603427968787;-2.613951111631513;731395274.9493766
2024-05-12 07:00:00;1438.910859656539;-2.6913245380011315;978590555.2679021
2024-05-12 07:15:00;902.8461119325286;-2.5690452967180746;869547875.2703166
2024-05-12 07:30:00;1173.8419556357142;-2.6262586631034712;1456766596.166592
2024-05-12 07:45:00;1045.425395909632;-2.6054024974500165;1435531486.5177193
2024-05-12 08:00:00;1004.038525430773;-2.6075769332554066;1467937264.3716981
2024-05-12 08:15:00;968.1436609651427;-2.618021579097621;802492465.4751539
2024-05-12 08:30:00;1054.8691259182756;-2.665765092576896;2650738106.638962
2024-05-12 08:45:00;820.1107634291358;-2.613414448288228;3218728574.1488347
2024-05-12 09:00:00;925.4524273143901;-2.6417434312491825;515081403.4270048
2024-05-12 09:15:00;1353.4212569396554;-2.7135933943609767;914830285.2999496
2024-05-12 09:30:00;655.1564880522593;-2.567424744781103;788650576.9764355
2024-05-12 09:45:00;809.9746809125887;-2.6018618773740134;1780020047.0514314
2024-05-12 10:00:00;663.4830466357587;-2.59712058599145;2363248833.340529
2024-05-12 10:15:00;738.4970317275012;-2.649189973744184;1371046510.567689
2024-05-12 10:30:00;639.0597898764055;-2.6381169163573253;1794462605.9885697
2024-05-12 10:45:00;447.5863635562934;-2.5244471069897814;862591442.3683515
2024-05-12 11:00:00;538.8484915282004;-2.5856355632588057;3238402188.559233
2024-05-12 11:15:00;738.9764567676821;-2.67250081715063;208304119.21775275
2024-05-12 11:30:00;496.88817871621103;-2.599895492358205;921225854.7260894
2024-05-12 11:45:00;631.8293030757917;-2.6167391632812627;849371945.9313363
2024-05-12 12:00:00;692.9174346789486;-2.625488636577881;1616424756.8856356
2024-05-12 12:15:00;540.3076348000262;-2.5767021790407165;3198605045.135311
2024-05-12 12:30:00;512.3285566382582;-2.6370432707912426;1262943660.4568145
2024-05-12 12:45:00;426.00572261280723;-2.586543726901969;848122503.6628693
2024-05-12 13:00:00;359.84148949351896;-2.580483177056728;381881745.2141296
2024-05-12 13:15:00;305.91367217232863;-2.5677907784163114;700614162.3444977
2024-05-12 13:30:00;213.206705881391;-2.4942552230140005;818801713.6775048
2024-05-12 13:45:00;285.87311969464;-2.5396138602598484;631717557.4651431
2024-05-12 14:00:00;311.253093438211;-2.5402933507285574;909471744.8920004
2024-05-12 14:15:00;247.37115132284907;-2.4972371772017135;2472907886.5880966
2024-05-12 14:30:00;244.62417454546969;-2.4988817323996018;163875406.872329
2024-05-12 14:45:00;153.75450092826216;-2.452551327288573;742926622.2005924
2024-05-12 15:00:00;117.11904909982356;-2.343978938733297;264.23568368793275
2024-05-12 15:15:00;170.24283445952486;-2.5069778971656476;583657803.5381169
2024-05-12 15:30:00;166.42264985301787;-2.4875074490949776;439034313.8949901
2024-05-12 15:45:00;128.6632257097783;-2.388629638720642;526811268.2989333
2024-05-12 16:00:00;188.01816365334838;-2.521832209442602;486034757.32191026
2024-05-12 16:15:00;226.536264610196;-2.575491385592092;288466272.6387148
2024-05-12 16:30:00;111.01988816431188;-2.388673936606779;1168386573.3539302
2024-05-12 16:45:00;121.54390554869667;-2.4180860599724334;1371477159.780541
2024-05-12 17:00:00;95.83547105976886;-2.413028294563306;871235273.5741559
2024-05-12 17:15:00;53.98194789942864;-2.1880636210339377;30227953.920363747
2024-05-12 17:30:00;76.47831596558306;-2.3376743670389803;1779878849.0099094
2024-05-12 17:45:00;54.883941799444116;-2.2247706216662695;614.9347277617279
2024-05-12 18:00:00;50.58757771505048;-2.2316919219788605;138530153.1218692
2024-05-12 18:15:00;106.46957823084155;-2.4745042847313328;703017322.239944
2024-05-12 18:30:00;21.364127700523788;-1.8939005182732103;104.5806537531049
2024-05-12 18:45:00;85.06448064568474;-2.4021125481035313;99983946.77340877
2024-05-12 19:00:00;50.385900045485045;-2.2564793734070827;326923598.0972157
2024-05-12 19:15:00;55.521954468373714;-2.3392757651106435;216614310.02847245
2024-05-12 19:30:00;63.722701899307275;-2.354102673609272;231845697.00806415
2024-05-12 19:45:00;97.90367196214565;-2.4261067625296953;181323195.5781154
2024-05-12 20:00:00;157.83363582721387;-2.5309244975201426;65546699.08260521
2024-05-12 20:15:00;103.03298070726659;-2.414618557614425;3942533.940603383
2024-05-12 20:30:00;155.96442990684722;-2.541473906408505;203251842.58851692
2024-05-12 20:45:00;149.07517677704197;-2.5075227310056247;1367.554140898053
2024-05-12 21:00:00;104.46269773078859;-2.4341010277215576;426170640.42705166
2024-05-12 21:15:00;100.66031199545596;-2.375943314365484;420.05011647494126
2024-05-12 21:30:00;104.92208949137036;-2.432328342266616;636650826.8277559
2024-05-12 21:45:00;59.52894446441364;-2.1892050937360197;112.58548035182541
2024-05-12 22:00:00;140.02402433178355;-2.5466465357313552;658583754.266836
2024-05-12 22:15:00;112.58354878565088;-2.4926954883920023;863138372.2588
2024-05-12 22:30:00;17.419360051165093;-1.8651296947362717;96.00431049951207
2024-05-12 22:45:00;69.76028616968694;-2.354771821457736;223.14074830419938
2024-05-12 23:00:00;24.485221269580787;-2.1293990047286937;1799.8417204941406
2024-05-12 23:15:00;5.104680172804892;-1.6425201461175742;73.43130670820112
2024-05-12 23:30:00;3.0042038907100683;-1.5472670826314339;84.50105178452138
2024-05-12 23:45:00;1.0054293620088526;-0.987902468277877;29.569602658641234
2024-05-13 00:00:00;18.387218518310597;-2.1512929897509907;288524191.3382795
2024-05-13 00:15:00;30.34636541283634;-2.2713181048607565;956.1017856481639
2024-05-13 00:30:00;20.082843851044096;-2.1362099811491992;589111940.2474099
2024-05-13 00:45:00;43.39616648497008;-2.2393643054998233;116.94419657378079
2024-05-13 01:00:00;67.86751580260831;-2.446432315924097;485495005.18036973
2024-05-13 01:15:00;71.42053150154014;-2.435858586290752;965201668.4586351
2024-05-13 01:30:00;56.327331993925746;-2.363867513304196;635364873.7150226
2024-05-13 01:45:00;100.38879598306957;-2.547812286853441;234857270.02059996
2024-05-13 02:00:00;108.31128363654905;-2.549203647204712;1106026617.4103565
2024-05-13 02:15:00;84.1646191347688;-2.444276103394734;426496259.72161424
2024-05-13 02:30:00;92.49719484582032;-2.4957398404865376;522838169.55933535
2024-05-13 02:45:00;45.89043274531081;-2.2328507421602417;163.09171715908582
2024-05-13 03:00:00;36.84398976810952;-2.2896216269122345;203839094.9562609
2024-05-13 03:15:00;17.97307009955823;-2.1810628514217876;402733205.37629515
2024-05-13 03:30:00;20.018472103676647;-2.2145717087978403;147221105.00831094
2024-05-13 03:45:00;26.482027344973286;-2.2877659748373977;1724.4973642118166
2024-05-13 04:00:00;10.80741602012816;-1.9506348071329296;113.17309102000071
2024-05-13 04:15:00;21.47170777523773;-2.2966840238802657;648731014.9450135
2024-05-13 04:30:00;18.157331037126447;-2.2163153037229932;688870563.2887874
2024-05-13 04:45:00;25.568272897073598;-2.3216313441383822;215478875.98930112
2024-05-13 05:00:00;30.074211820874066;-2.38802542060881;193401650.36002168
2024-05-13 05:15:00;19.9923117931253;-2.2898857310927716;146332523.27192435
2024-05-13 05:30:00;16.507043838925867;-2.1107183750359257;158.81268259035141
2024-05-13 05:45:00;14.919948076333093;-2.179170016682786;293312184.7878537
2024-05-13 06:00:00;7.6431955167467995;-1.8499329224498644;85.9166020476339
2024-05-13 06:15:00;22.886247342684754;-2.2747946431987844;274.51337881019424
2024-05-13 06:30:00;18.812426774019965;-2.3236971379550906;395988718.132735
2024-05-13 06:45:00;12.976168968405783;-2.211930688001678;100922466.77966365
2024-05-13 07:00:00;25.4790839685283;-2.374676316608072;342922187.79428345
2024-05-13 07:15:00;18.001549060839828;-2.254310850446873;152602745.50280523
2024-05-13 07:30:00;17.873414271245117;-2.271257386014836;461898182.7123542
2024-05-13 07:45:00;24.569299976235737;-2.3418989843840325;344221209.46636176
2024-05-13 08:00:00;0.25089003308827407;-0.5405372059987782;20.131896674523137
2024-05-13 08:15:00;11.868052900856163;-2.1531981161017804;366334767.3085076
2024-05-13 08:30:00;24.161430148543573;-2.4295526586699183;900349866.4017084
2024-05-13 08:45:00;19.188986130235165;-2.289496892833485;252459739.1793917
2024-05-13 09:00:00;34.86007237278957;-2.5430632571152922;412275782.3658212
2024-05-13 09:15:00;10.973411632375504;-2.0498519378641267;115.05245527723729
2024-05-13 09:30:00;6.537625518102204;-1.8931420353834176;146.66011641756623
2024-05-13 09:45:00;7.987953552632637;-2.0542553667348895;173484944.7968398
2024-05-13 10:00:00;2.8287388077478743;-1.5756983387416994;64.31245301562913
2024-05-13 10:15:00;14.85398344964952;-2.198628685454031;937957928.014147
2024-05-13 10:30:00;2.871894406519403;-1.506426846563519;46.13614392966476
2024-05-13 10:45:00;10.748724506589978;-2.0714831800477778;164.75470468353183
2024-05-13 11:00:00;0.04907178616932169;0.29434050647169374;15.273416253222763
2024-05-13 11:15:00;0.08526882191913;0.11602930682544535;16.355795284483623
2024-05-13 11:30:00;0.3532722974829088;-0.28438683430151845;18.8093276870987
2024-05-13 11:45:00;0.24760638927547615;0.012302899559107796;15.505353938049538
2024-05-13 12:00:00;27.23486762720947;-2.092975577370641;-356421172.9459346
2024-05-13 12:15:00;0.13879844845236428;-0.00892753935310188;18.759805401520694
2024-05-13 12:30:00;0.45612193685207675;-0.01780656847174341;16.193756781190576
2024-05-13 12:45:00;0.47381911860961473;0.42796950003329154;11.447334586073165
2024-05-13 13:00:00;0.6300151257475106;0.39013450868644667;11.0788275488468
2024-05-13 13:15:00;8029.910261409577;-3.1499867384541114;-524110581.8472532
2024-05-13 13:30:00;717012.522220337;-4.02446429584192;-791486635.3147966
2024-05-13 13:45:00;1666213.5593533297;-3.915041856732026;-1187222312.8333712
2024-05-13 14:00:00;1847336.5284183128;-3.967142890816924;-500186609.9222559
2024-05-13 14:15:00;1930875.6508343297;-4.086165827983228;-1170145012.224863
2024-05-13 14:30:00;1506271.7676279435;-4.149240205509585;-1123576490.4436853
2024-05-13 14:45:00;192829.35668602184;-3.8262706283197594;-745909308.8046821
2024-05-13 15:00:00;899991.5985646226;-3.935138611031256;-504298131.7600529
2024-05-13 15:15:00;2160651.4323980696;-4.078301390397835;-649675252.0541213
2024-05-13 15:30:00;1676725.659613941;-3.9209575166479307;-1714387025.0855694
2024-05-13 15:45:00;3051647.7897715396;-4.216835129348174;-708125678.3678579
2024-05-13 16:00:00;3213728.0915260217;-4.380707275205323;-460592984.5323977
2024-05-13 16:15:00;2781585.7823505714;-4.383180720216936;-1947235091.0282607
2024-05-13 16:30:00;1824159.584782646;-4.266381604063737;-1061448527.0171067
2024-05-13 16:45:00;2071952.40222594;-4.318937701814329;-2441731288.93277
